type,unit,creationDate,startDate,endDate,value
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-07 09:30:57 -0500,2017-04-07 08:44:51 -0500,2017-04-07 08:47:19 -0500,0.00428746
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-07 09:30:57 -0500,2017-04-07 09:09:58 -0500,2017-04-07 09:16:06 -0500,0.00377794
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-07 10:25:08 -0500,2017-04-07 09:27:56 -0500,2017-04-07 09:35:54 -0500,0.0272001
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-07 10:25:08 -0500,2017-04-07 09:35:54 -0500,2017-04-07 09:38:51 -0500,0.0194165
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-07 12:27:11 -0500,2017-04-07 11:56:11 -0500,2017-04-07 12:05:42 -0500,0.0216418
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-07 12:27:11 -0500,2017-04-07 12:05:42 -0500,2017-04-07 12:09:54 -0500,0.0309976
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-07 13:25:00 -0500,2017-04-07 12:24:33 -0500,2017-04-07 12:32:46 -0500,0.0341195
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-07 14:26:51 -0500,2017-04-07 14:05:15 -0500,2017-04-07 14:14:31 -0500,0.0341716
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-07 14:26:51 -0500,2017-04-07 14:14:31 -0500,2017-04-07 14:18:07 -0500,0.0194188
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-07 16:27:51 -0500,2017-04-07 15:57:23 -0500,2017-04-07 16:07:02 -0500,0.0448754
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-07 17:23:13 -0500,2017-04-07 16:51:46 -0500,2017-04-07 16:59:31 -0500,0.0450486
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-07 17:23:13 -0500,2017-04-07 16:59:31 -0500,2017-04-07 17:09:31 -0500,0.0861904
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-07 17:23:13 -0500,2017-04-07 17:09:31 -0500,2017-04-07 17:10:27 -0500,0.034542
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-07 18:21:22 -0500,2017-04-07 17:25:36 -0500,2017-04-07 17:35:16 -0500,0.0345722
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-07 19:25:29 -0500,2017-04-07 18:28:10 -0500,2017-04-07 18:36:55 -0500,0.0255632
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-07 19:25:29 -0500,2017-04-07 18:44:28 -0500,2017-04-07 18:53:17 -0500,0.0438032
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-07 19:25:29 -0500,2017-04-07 19:09:38 -0500,2017-04-07 19:16:37 -0500,0.0227986
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-07 20:16:21 -0500,2017-04-07 19:40:03 -0500,2017-04-07 19:40:44 -0500,0.00720305
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-07 20:16:21 -0500,2017-04-07 19:47:37 -0500,2017-04-07 19:48:36 -0500,0.012813
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-07 20:16:21 -0500,2017-04-07 20:08:40 -0500,2017-04-07 20:09:42 -0500,0.0055302
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-07 20:16:21 -0500,2017-04-07 20:09:42 -0500,2017-04-07 20:10:43 -0500,0.00423154
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-07 22:22:42 -0500,2017-04-07 21:37:55 -0500,2017-04-07 21:44:36 -0500,0.0204053
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-07 22:22:42 -0500,2017-04-07 21:45:20 -0500,2017-04-07 21:54:28 -0500,0.0862303
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-07 22:22:42 -0500,2017-04-07 21:54:28 -0500,2017-04-07 22:01:55 -0500,0.0550216
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-07 22:22:42 -0500,2017-04-07 22:01:55 -0500,2017-04-07 22:09:41 -0500,0.0853366
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-07 22:22:42 -0500,2017-04-07 22:09:41 -0500,2017-04-07 22:16:32 -0500,0.0242845
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-07 23:22:25 -0500,2017-04-07 22:21:14 -0500,2017-04-07 22:29:09 -0500,0.00785323
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-08 09:33:24 -0500,2017-04-08 09:20:03 -0500,2017-04-08 09:29:54 -0500,0.0215398
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-08 10:26:59 -0500,2017-04-08 09:29:54 -0500,2017-04-08 09:30:19 -0500,0.00641281
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-08 11:27:39 -0500,2017-04-08 10:49:07 -0500,2017-04-08 10:57:12 -0500,0.00228665
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-08 11:27:39 -0500,2017-04-08 10:59:43 -0500,2017-04-08 11:08:24 -0500,0.0745912
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-08 12:24:14 -0500,2017-04-08 11:21:46 -0500,2017-04-08 11:29:31 -0500,0.0283472
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-08 12:24:14 -0500,2017-04-08 11:31:38 -0500,2017-04-08 11:38:47 -0500,0.0230777
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-08 12:24:14 -0500,2017-04-08 11:52:43 -0500,2017-04-08 12:02:36 -0500,0.0227479
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-08 14:26:00 -0500,2017-04-08 14:06:19 -0500,2017-04-08 14:13:31 -0500,0.022614
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-08 15:22:06 -0500,2017-04-08 14:37:09 -0500,2017-04-08 14:47:07 -0500,0.0578682
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-08 15:22:06 -0500,2017-04-08 14:47:07 -0500,2017-04-08 14:53:06 -0500,0.0172137
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-08 15:22:06 -0500,2017-04-08 14:53:06 -0500,2017-04-08 15:02:57 -0500,0.063555
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-08 15:22:06 -0500,2017-04-08 15:02:57 -0500,2017-04-08 15:11:53 -0500,0.0770442
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-08 16:29:35 -0500,2017-04-08 15:45:45 -0500,2017-04-08 15:53:53 -0500,0.0264199
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-08 16:57:49 -0500,2017-04-08 16:49:32 -0500,2017-04-08 16:49:40 -0500,0.00165906
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-08 17:27:54 -0500,2017-04-08 17:06:54 -0500,2017-04-08 17:16:53 -0500,0.0445206
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-08 17:27:54 -0500,2017-04-08 17:16:53 -0500,2017-04-08 17:18:57 -0500,0.0653951
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-08 23:39:20 -0500,2017-04-08 23:09:40 -0500,2017-04-08 23:15:56 -0500,0.0041259
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-09 11:40:06 -0500,2017-04-09 10:47:08 -0500,2017-04-09 10:55:06 -0500,0.00998546
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-09 16:51:10 -0500,2017-04-09 16:28:37 -0500,2017-04-09 16:35:13 -0500,0.00881882
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-09 16:51:10 -0500,2017-04-09 16:35:13 -0500,2017-04-09 16:43:20 -0500,0.0321986
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-09 17:18:02 -0500,2017-04-09 16:56:14 -0500,2017-04-09 16:57:16 -0500,0.0257212
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-09 17:18:02 -0500,2017-04-09 16:57:16 -0500,2017-04-09 16:58:17 -0500,0.0370648
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-09 17:18:02 -0500,2017-04-09 16:58:17 -0500,2017-04-09 16:59:19 -0500,0.0412839
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-09 17:18:02 -0500,2017-04-09 16:59:19 -0500,2017-04-09 17:00:20 -0500,0.0337653
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-09 17:18:02 -0500,2017-04-09 17:00:20 -0500,2017-04-09 17:01:22 -0500,0.0380031
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-09 17:18:02 -0500,2017-04-09 17:01:22 -0500,2017-04-09 17:02:23 -0500,0.0266693
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-09 17:18:02 -0500,2017-04-09 17:02:23 -0500,2017-04-09 17:03:25 -0500,0.0447139
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-09 17:18:02 -0500,2017-04-09 17:03:25 -0500,2017-04-09 17:04:26 -0500,0.0416381
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-09 17:18:02 -0500,2017-04-09 17:04:26 -0500,2017-04-09 17:07:53 -0500,0.00570419
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-09 17:18:02 -0500,2017-04-09 17:07:53 -0500,2017-04-09 17:08:55 -0500,0.03745
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-09 17:18:02 -0500,2017-04-09 17:08:55 -0500,2017-04-09 17:09:56 -0500,0.0205513
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-09 17:18:02 -0500,2017-04-09 17:09:56 -0500,2017-04-09 17:10:32 -0500,0.00623857
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-09 17:51:26 -0500,2017-04-09 17:21:37 -0500,2017-04-09 17:31:35 -0500,0.0939594
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-09 17:51:26 -0500,2017-04-09 17:31:35 -0500,2017-04-09 17:41:07 -0500,0.226258
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-09 17:51:26 -0500,2017-04-09 17:41:07 -0500,2017-04-09 17:51:05 -0500,0.0645207
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-09 17:53:48 -0500,2017-04-09 17:51:05 -0500,2017-04-09 17:52:19 -0500,0.0290553
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-09 17:53:48 -0500,2017-04-09 17:52:19 -0500,2017-04-09 17:53:21 -0500,0.0278429
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-09 18:20:58 -0500,2017-04-09 17:53:21 -0500,2017-04-09 17:57:37 -0500,0.0275827
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-09 18:20:58 -0500,2017-04-09 17:57:37 -0500,2017-04-09 17:58:38 -0500,0.0437011
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-09 18:20:58 -0500,2017-04-09 17:58:38 -0500,2017-04-09 17:59:39 -0500,0.0463419
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-09 18:20:58 -0500,2017-04-09 17:59:39 -0500,2017-04-09 18:00:43 -0500,0.00713955
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-09 18:20:58 -0500,2017-04-09 18:00:43 -0500,2017-04-09 18:01:58 -0500,0.00344871
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-09 18:20:58 -0500,2017-04-09 18:01:58 -0500,2017-04-09 18:02:59 -0500,0.0448269
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-09 18:20:58 -0500,2017-04-09 18:02:59 -0500,2017-04-09 18:04:00 -0500,0.0435395
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-09 18:20:58 -0500,2017-04-09 18:04:00 -0500,2017-04-09 18:05:02 -0500,0.0376799
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-09 18:20:58 -0500,2017-04-09 18:05:02 -0500,2017-04-09 18:05:53 -0500,0.00612672
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-09 18:20:58 -0500,2017-04-09 18:11:18 -0500,2017-04-09 18:11:39 -0500,0.00523902
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-09 18:36:30 -0500,2017-04-09 18:30:17 -0500,2017-04-09 18:31:18 -0500,0.024514
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-09 18:36:30 -0500,2017-04-09 18:31:18 -0500,2017-04-09 18:32:20 -0500,0.0334919
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-09 18:36:30 -0500,2017-04-09 18:32:20 -0500,2017-04-09 18:33:22 -0500,0.0346787
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-09 18:36:30 -0500,2017-04-09 18:33:22 -0500,2017-04-09 18:34:23 -0500,0.0314849
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-09 18:36:30 -0500,2017-04-09 18:34:23 -0500,2017-04-09 18:35:25 -0500,0.0346042
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-09 18:36:30 -0500,2017-04-09 18:35:25 -0500,2017-04-09 18:36:27 -0500,0.0138932
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-09 18:44:32 -0500,2017-04-09 18:36:27 -0500,2017-04-09 18:37:28 -0500,0.0317831
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-09 18:44:32 -0500,2017-04-09 18:37:28 -0500,2017-04-09 18:38:30 -0500,0.0322243
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-09 18:44:32 -0500,2017-04-09 18:38:30 -0500,2017-04-09 18:39:31 -0500,0.0387176
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-09 18:44:32 -0500,2017-04-09 18:39:31 -0500,2017-04-09 18:40:33 -0500,0.0353809
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-09 18:44:32 -0500,2017-04-09 18:40:33 -0500,2017-04-09 18:41:35 -0500,0.0347657
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-09 18:44:32 -0500,2017-04-09 18:41:35 -0500,2017-04-09 18:42:36 -0500,0.0334111
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-09 18:44:32 -0500,2017-04-09 18:42:36 -0500,2017-04-09 18:43:56 -0500,0.0159817
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-09 18:45:44 -0500,2017-04-09 18:43:56 -0500,2017-04-09 18:44:01 -0500,0.00448012
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-09 19:22:23 -0500,2017-04-09 18:50:51 -0500,2017-04-09 18:51:55 -0500,0.00746586
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-09 19:22:23 -0500,2017-04-09 18:51:55 -0500,2017-04-09 18:52:56 -0500,0.0167593
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-09 19:22:23 -0500,2017-04-09 18:52:56 -0500,2017-04-09 18:53:30 -0500,0.000608944
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-09 19:24:29 -0500,2017-04-09 19:22:33 -0500,2017-04-09 19:23:45 -0500,0.0115875
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-09 19:25:30 -0500,2017-04-09 19:23:45 -0500,2017-04-09 19:25:15 -0500,0.0020541
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-09 19:38:42 -0500,2017-04-09 19:25:15 -0500,2017-04-09 19:26:17 -0500,0.0560228
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-09 19:38:42 -0500,2017-04-09 19:26:17 -0500,2017-04-09 19:27:19 -0500,0.0669714
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-09 19:38:42 -0500,2017-04-09 19:27:19 -0500,2017-04-09 19:28:20 -0500,0.065418
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-09 19:38:42 -0500,2017-04-09 19:28:20 -0500,2017-04-09 19:29:22 -0500,0.0815612
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-09 19:38:42 -0500,2017-04-09 19:29:22 -0500,2017-04-09 19:30:23 -0500,0.0802151
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-09 19:38:42 -0500,2017-04-09 19:30:23 -0500,2017-04-09 19:31:25 -0500,0.0837919
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-09 19:38:42 -0500,2017-04-09 19:31:25 -0500,2017-04-09 19:32:27 -0500,0.084028
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-09 19:38:42 -0500,2017-04-09 19:32:27 -0500,2017-04-09 19:33:28 -0500,0.0836428
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-09 19:38:42 -0500,2017-04-09 19:33:28 -0500,2017-04-09 19:34:29 -0500,0.0754345
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-09 19:38:42 -0500,2017-04-09 19:34:29 -0500,2017-04-09 19:35:31 -0500,0.082922
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-09 19:38:42 -0500,2017-04-09 19:35:31 -0500,2017-04-09 19:36:32 -0500,0.0815612
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-09 19:38:42 -0500,2017-04-09 19:36:32 -0500,2017-04-09 19:37:33 -0500,0.0780504
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-09 19:38:42 -0500,2017-04-09 19:37:33 -0500,2017-04-09 19:38:34 -0500,0.0758818
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-09 19:42:56 -0500,2017-04-09 19:38:34 -0500,2017-04-09 19:39:36 -0500,0.0688976
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-09 19:42:56 -0500,2017-04-09 19:39:36 -0500,2017-04-09 19:40:38 -0500,0.0516546
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-09 19:42:56 -0500,2017-04-09 19:40:38 -0500,2017-04-09 19:41:39 -0500,0.0684378
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-09 19:42:56 -0500,2017-04-09 19:41:39 -0500,2017-04-09 19:42:41 -0500,0.0690592
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-09 19:48:28 -0500,2017-04-09 19:42:41 -0500,2017-04-09 19:43:42 -0500,0.0655484
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-09 19:48:28 -0500,2017-04-09 19:43:42 -0500,2017-04-09 19:44:44 -0500,0.0462424
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-09 19:57:04 -0500,2017-04-09 19:48:58 -0500,2017-04-09 19:49:59 -0500,0.00503311
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-09 19:57:04 -0500,2017-04-09 19:49:59 -0500,2017-04-09 19:51:01 -0500,0.0626342
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-09 19:57:04 -0500,2017-04-09 19:51:01 -0500,2017-04-09 19:52:02 -0500,0.0642436
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-09 19:57:04 -0500,2017-04-09 19:52:02 -0500,2017-04-09 19:53:04 -0500,0.0686118
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-09 19:57:04 -0500,2017-04-09 19:53:04 -0500,2017-04-09 19:54:05 -0500,0.0515365
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-09 19:57:04 -0500,2017-04-09 19:54:05 -0500,2017-04-09 19:55:07 -0500,0.0691959
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-09 19:57:04 -0500,2017-04-09 19:55:07 -0500,2017-04-09 19:56:09 -0500,0.0553331
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-09 19:57:49 -0500,2017-04-09 19:56:09 -0500,2017-04-09 19:57:10 -0500,0.0436513
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-09 19:58:55 -0500,2017-04-09 19:57:10 -0500,2017-04-09 19:57:59 -0500,0.00519466
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-09 21:54:31 -0500,2017-04-09 21:15:19 -0500,2017-04-09 21:22:18 -0500,0.00965371
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-10 00:57:01 -0500,2017-04-09 23:49:16 -0500,2017-04-09 23:55:29 -0500,0.00726853
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-10 00:57:01 -0500,2017-04-09 23:55:29 -0500,2017-04-10 00:00:17 -0500,0.0113525
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-10 08:54:18 -0500,2017-04-10 08:24:12 -0500,2017-04-10 08:33:25 -0500,0.0122942
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-10 09:58:31 -0500,2017-04-10 08:47:55 -0500,2017-04-10 08:57:03 -0500,0.144681
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-10 09:58:31 -0500,2017-04-10 08:57:03 -0500,2017-04-10 09:01:16 -0500,0.00767393
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-10 09:58:31 -0500,2017-04-10 09:10:06 -0500,2017-04-10 09:16:08 -0500,0.00260535
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-10 09:58:31 -0500,2017-04-10 09:26:22 -0500,2017-04-10 09:35:40 -0500,0.0391041
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-10 09:58:31 -0500,2017-04-10 09:35:40 -0500,2017-04-10 09:42:51 -0500,0.0166318
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-10 10:52:29 -0500,2017-04-10 09:53:07 -0500,2017-04-10 09:59:43 -0500,0.00154057
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-10 11:56:51 -0500,2017-04-10 11:04:12 -0500,2017-04-10 11:14:08 -0500,0.026033
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-10 11:56:51 -0500,2017-04-10 11:14:08 -0500,2017-04-10 11:15:15 -0500,0.0070383
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-10 11:56:51 -0500,2017-04-10 11:25:48 -0500,2017-04-10 11:35:24 -0500,0.0544741
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-10 11:56:51 -0500,2017-04-10 11:35:24 -0500,2017-04-10 11:42:10 -0500,0.0112495
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-10 12:57:23 -0500,2017-04-10 11:56:04 -0500,2017-04-10 12:04:33 -0500,0.0319416
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-10 12:57:23 -0500,2017-04-10 12:04:33 -0500,2017-04-10 12:06:59 -0500,0.00281661
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-10 12:57:23 -0500,2017-04-10 12:17:57 -0500,2017-04-10 12:24:56 -0500,0.0337402
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-10 13:51:19 -0500,2017-04-10 13:20:09 -0500,2017-04-10 13:29:50 -0500,0.0390896
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-10 14:52:56 -0500,2017-04-10 13:57:03 -0500,2017-04-10 14:05:55 -0500,0.038929
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-10 15:50:45 -0500,2017-04-10 14:48:08 -0500,2017-04-10 14:58:07 -0500,0.0400682
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-10 16:57:21 -0500,2017-04-10 15:44:53 -0500,2017-04-10 15:52:54 -0500,0.0325613
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-10 17:52:50 -0500,2017-04-10 17:30:51 -0500,2017-04-10 17:40:50 -0500,0.128823
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-10 17:52:50 -0500,2017-04-10 17:40:50 -0500,2017-04-10 17:44:13 -0500,0.14724
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-10 18:50:45 -0500,2017-04-10 17:59:29 -0500,2017-04-10 18:09:28 -0500,0.0187856
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-10 18:50:45 -0500,2017-04-10 18:09:28 -0500,2017-04-10 18:09:30 -0500,0.00048467
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-10 18:50:45 -0500,2017-04-10 18:14:53 -0500,2017-04-10 18:20:56 -0500,0.00392399
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-10 19:34:41 -0500,2017-04-10 19:26:20 -0500,2017-04-10 19:27:22 -0500,0.0123602
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-10 19:34:41 -0500,2017-04-10 19:27:22 -0500,2017-04-10 19:28:24 -0500,0.0546988
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-10 19:34:41 -0500,2017-04-10 19:28:24 -0500,2017-04-10 19:29:28 -0500,0.0226614
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-10 19:34:41 -0500,2017-04-10 19:29:28 -0500,2017-04-10 19:30:30 -0500,0.0416929
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-10 19:34:41 -0500,2017-04-10 19:30:30 -0500,2017-04-10 19:31:31 -0500,0.0506977
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-10 19:34:41 -0500,2017-04-10 19:31:31 -0500,2017-04-10 19:32:33 -0500,0.038233
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-10 19:34:41 -0500,2017-04-10 19:32:33 -0500,2017-04-10 19:33:34 -0500,0.0513128
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-10 19:34:41 -0500,2017-04-10 19:33:34 -0500,2017-04-10 19:34:36 -0500,0.0641504
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-10 19:35:37 -0500,2017-04-10 19:34:36 -0500,2017-04-10 19:35:33 -0500,0.0562217
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-10 19:39:57 -0500,2017-04-10 19:35:33 -0500,2017-04-10 19:36:34 -0500,0.0555817
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-10 19:39:57 -0500,2017-04-10 19:36:34 -0500,2017-04-10 19:37:36 -0500,0.0529967
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-10 19:39:57 -0500,2017-04-10 19:37:36 -0500,2017-04-10 19:38:37 -0500,0.0447387
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-10 19:39:57 -0500,2017-04-10 19:38:37 -0500,2017-04-10 19:39:39 -0500,0.0461368
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-10 19:43:33 -0500,2017-04-10 19:39:39 -0500,2017-04-10 19:40:40 -0500,0.0567933
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-04-10 19:43:33 -0500,2017-04-10 19:40:40 -0500,2017-04-10 19:41:42 -0500,0.0594031
